-375127220163533963882709191525786703549174998482033741120391058817024.000000
-838502474610168690293309329106618658053222174850304138026660355112960.000000
-1016200003619920072971273992904515561006134493861571404092186600407040.000000
-5754813528688963888745829885926960623289964196456731929469385703424.000000
-47848914118098757165107454387248897073472777716468390585870688714752.000000
-525046108918065268354551301403149598377300988905712393541844442546176.000000
-5998638607343451369362177293764678410029066561453917953684463935291392.000000
-301180849745630598719086559129551971724975736207146777996878805991424.000000
-929687871545003933389216402542266683302944860423082926345124875075584.000000
-37089966885095079559658492518699550785937445807592678665582473876865024.000000
-1568739547426079143269906419208531343130529080120315939641024151814144.000000
-29968390416824433388200867999261341969748200261079740193290472143192064.000000
-1121120180328611094454853430951036642717665204139849849733671987183616.000000
-84086391694134183920040256771648166797392106640162896178076356444160.000000
